0.00,0.00,300.00,2.65,3
0.00,0.00,300.00,1.29,2
0.00,0.00,300.00,6.22,2
0.00,0.00,300.00,4.86,2
0.00,0.00,300.00,0.00,9
0.00,0.00,300.00,4.92,9
2603.44,0.00,300.00,3.56,9
2588.49,0.00,300.00,2.20,8
2629.21,0.00,300.00,0.84,8
0.00,0.00,300.00,5.77,8
0.00,0.00,300.00,4.41,7
0.00,0.00,300.00,3.05,7
0.00,0.00,300.00,1.69,7
1669.07,0.00,300.00,0.33,6
0.00,0.00,300.00,5.25,6
0.00,0.00,300.00,3.89,6
0.00,0.00,300.00,2.53,5
0.00,0.00,300.00,1.17,5
0.00,0.00,300.00,6.10,5
0.00,0.00,300.00,4.74,4
0.00,0.00,300.00,3.38,4
0.00,0.00,300.00,2.02,4
790.55,0.00,300.00,0.66,3
791.41,0.00,300.00,5.58,3
803.26,0.00,300.00,4.22,3
0.00,0.00,300.00,2.86,2
0.00,0.00,300.00,1.50,2
0.00,0.00,300.00,0.14,2
2046.56,0.00,400.00,0.00,9
0.00,0.00,400.00,4.92,9
2461.34,0.00,400.00,3.56,9
2481.44,0.00,400.00,2.20,8
0.00,0.00,400.00,0.84,8
3902.06,0.00,400.00,5.77,8
3937.46,0.00,400.00,4.41,7
3955.84,0.00,400.00,3.05,7
0.00,0.00,400.00,1.69,7
0.00,0.00,400.00,0.33,6
0.00,0.00,400.00,5.25,6
0.00,0.00,400.00,3.89,6
0.00,0.00,400.00,2.53,5
0.00,0.00,400.00,1.17,5
0.00,0.00,400.00,6.10,5
0.00,0.00,400.00,4.74,4
0.00,0.00,400.00,3.38,4
0.00,0.00,400.00,2.02,4
762.54,0.00,400.00,0.66,3
757.90,0.00,400.00,5.58,3
1446.74,0.00,400.00,4.22,3
0.00,0.00,400.00,2.86,2
0.00,0.00,400.00,1.50,2
0.00,0.00,400.00,0.14,2
3938.49,0.00,400.00,1.57,9
0.00,0.00,400.00,0.21,9
0.00,0.00,400.00,5.13,9
0.00,0.00,400.00,3.77,8
0.00,0.00,400.00,2.41,8
0.00,0.00,400.00,1.06,8
0.00,0.00,400.00,5.98,7
0.00,0.00,400.00,4.62,7
0.00,0.00,400.00,3.26,7
0.00,0.00,400.00,1.90,6
0.00,0.00,400.00,0.54,6
790.55,0.00,400.00,5.46,6
789.86,0.00,400.00,4.10,5
0.00,0.00,400.00,2.74,5
0.00,0.00,400.00,1.38,5
0.00,0.00,400.00,0.02,4
2197.25,0.00,400.00,4.95,4
2210.14,0.00,400.00,3.59,4
2044.85,0.00,400.00,2.23,3
2460.48,0.00,400.00,0.87,3
2458.59,0.00,400.00,5.79,3
2471.31,0.00,400.00,4.43,2
0.00,0.00,400.00,3.07,2
0.00,0.00,400.00,1.71,2
0.00,0.00,400.00,3.14,9
0.00,0.00,400.00,1.78,9
0.00,0.00,400.00,0.42,9
0.00,0.00,400.00,5.35,8
761.34,0.00,400.00,3.99,8
0.00,0.00,400.00,2.63,8
0.00,0.00,400.00,1.27,7
0.00,0.00,400.00,6.19,7
2225.09,0.00,400.00,4.83,7
2223.54,0.00,400.00,3.47,6
0.00,0.00,400.00,2.11,6
2502.23,0.00,400.00,0.75,6
2525.43,0.00,400.00,5.67,5
0.00,0.00,400.00,4.31,5
0.00,0.00,400.00,2.95,5
0.00,0.00,400.00,1.59,4
3967.87,0.00,400.00,0.23,4
3962.37,0.00,400.00,5.16,4
0.00,0.00,400.00,3.80,3
2152.23,0.00,400.00,2.44,3
0.00,0.00,400.00,1.08,3
0.00,0.00,400.00,6.00,2
0.00,0.00,400.00,4.64,2
0.00,0.00,400.00,3.28,2
0.00,0.00,300.00,3.14,9
0.00,0.00,300.00,1.78,9
0.00,0.00,300.00,0.42,9
698.97,0.00,300.00,5.35,8
687.11,0.00,300.00,3.99,8
700.52,0.00,300.00,2.63,8
719.07,0.00,300.00,1.27,7
0.00,0.00,300.00,6.19,7
2370.45,0.00,300.00,4.83,7
2329.72,0.00,300.00,3.47,6
2265.46,0.00,300.00,2.11,6
2661.86,0.00,300.00,0.75,6
0.00,0.00,300.00,5.67,5
0.00,0.00,300.00,4.31,5
0.00,0.00,300.00,2.95,5
0.00,0.00,300.00,1.59,4
0.00,0.00,300.00,0.23,4
0.00,0.00,300.00,5.16,4
2297.94,0.00,300.00,3.80,3
0.00,0.00,300.00,2.44,3
0.00,0.00,300.00,1.08,3
0.00,0.00,300.00,6.00,2
0.00,0.00,300.00,4.64,2
0.00,0.00,300.00,3.28,2
1377.66,0.00,200.00,3.14,9
0.00,0.00,200.00,1.78,9
634.54,0.00,200.00,0.42,9
619.59,0.00,200.00,5.35,8
619.07,0.00,200.00,3.99,8
0.00,0.00,200.00,2.63,8
0.00,0.00,200.00,1.27,7
0.00,0.00,200.00,6.19,7
2456.36,0.00,200.00,4.83,7
2387.63,0.00,200.00,3.47,6
2364.26,0.00,200.00,2.11,6
2400.69,0.00,200.00,0.75,6
0.00,0.00,200.00,5.67,5
0.00,0.00,200.00,4.31,5
0.00,0.00,200.00,2.95,5
0.00,0.00,200.00,1.59,4
0.00,0.00,200.00,0.23,4
0.00,0.00,200.00,5.16,4
1693.81,0.00,200.00,3.80,3
2067.70,0.00,200.00,2.44,3
0.00,0.00,200.00,1.08,3
0.00,0.00,200.00,6.00,2
0.00,0.00,200.00,4.64,2
0.00,0.00,200.00,3.28,2
0.00,0.00,200.00,4.71,9
2434.36,0.00,200.00,3.35,9
2391.24,0.00,200.00,1.99,9
2356.19,0.00,200.00,0.63,8
2824.91,0.00,200.00,5.56,8
2814.60,0.00,200.00,4.20,8
2833.16,0.00,200.00,2.84,7
0.00,0.00,200.00,1.48,7
0.00,0.00,200.00,0.12,7
4062.20,0.00,200.00,5.04,6
2293.64,0.00,200.00,3.68,6
0.00,0.00,200.00,2.32,6
0.00,0.00,200.00,0.96,5
0.00,0.00,200.00,5.88,5
0.00,0.00,200.00,4.52,5
0.00,0.00,200.00,3.16,4
0.00,0.00,200.00,1.80,4
0.00,0.00,200.00,0.44,4
0.00,0.00,200.00,5.37,3
630.41,0.00,200.00,4.01,3
601.72,0.00,200.00,2.65,3
604.30,0.00,200.00,1.29,2
601.89,0.00,200.00,6.22,2
625.77,0.00,200.00,4.86,2
0.00,0.00,200.00,0.00,9
0.00,0.00,200.00,4.92,9
0.00,0.00,200.00,3.56,9
0.00,0.00,200.00,2.20,8
0.00,0.00,200.00,0.84,8
0.00,0.00,200.00,5.77,8
0.00,0.00,200.00,4.41,7
0.00,0.00,200.00,3.05,7
0.00,0.00,200.00,1.69,7
0.00,0.00,200.00,0.33,6
0.00,0.00,200.00,5.25,6
0.00,0.00,200.00,3.89,6
0.00,0.00,200.00,2.53,5
644.67,0.00,200.00,1.17,5
650.17,0.00,200.00,6.10,5
634.02,0.00,200.00,4.74,4
663.57,0.00,200.00,3.38,4
1577.66,0.00,200.00,2.02,4
2415.64,0.00,200.00,0.66,3
2341.07,0.00,200.00,5.58,3
2834.19,0.00,200.00,4.22,3
0.00,0.00,200.00,2.86,2
0.00,0.00,200.00,1.50,2
0.00,0.00,200.00,0.14,2
0.00,0.00,300.00,0.00,9
0.00,0.00,300.00,4.92,9
0.00,0.00,300.00,3.56,9
0.00,0.00,300.00,2.20,8
0.00,0.00,300.00,0.84,8
0.00,0.00,300.00,5.77,8
0.00,0.00,300.00,4.41,7
0.00,0.00,300.00,3.05,7
0.00,0.00,300.00,1.69,7
0.00,0.00,300.00,0.33,6
0.00,0.00,300.00,5.25,6
0.00,0.00,300.00,3.89,6
0.00,0.00,300.00,2.53,5
0.00,0.00,300.00,1.17,5
0.00,0.00,300.00,6.10,5
809.28,0.00,300.00,4.74,4
0.00,0.00,300.00,3.38,4
1627.84,0.00,300.00,2.02,4
2392.61,0.00,300.00,0.66,3
2264.78,0.00,300.00,5.58,3
2276.63,0.00,300.00,4.22,3
0.00,0.00,300.00,2.86,2
2658.42,0.00,300.00,1.50,2
0.00,0.00,300.00,0.14,2
0.00,0.00,400.00,0.00,9
3754.64,0.00,400.00,4.92,9
0.00,0.00,400.00,3.56,9
0.00,0.00,400.00,2.20,8
1567.70,0.00,400.00,0.84,8
0.00,0.00,400.00,5.77,8
0.00,0.00,400.00,4.41,7
0.00,0.00,400.00,3.05,7
0.00,0.00,400.00,1.69,7
0.00,0.00,400.00,0.33,6
1739.52,0.00,400.00,5.25,6
0.00,0.00,400.00,3.89,6
985.57,0.00,400.00,2.53,5
960.31,0.00,400.00,1.17,5
973.54,0.00,400.00,6.10,5
955.50,0.00,400.00,4.74,4
0.00,0.00,400.00,3.38,4
2402.06,0.00,400.00,2.02,4
2379.38,0.00,400.00,0.66,3
2212.89,0.00,400.00,5.58,3
2185.91,0.00,400.00,4.22,3
2233.68,0.00,400.00,2.86,2
2522.85,0.00,400.00,1.50,2
0.00,0.00,400.00,0.14,2
0.00,0.00,500.00,0.00,9
3532.82,0.00,500.00,4.92,9
3524.74,0.00,500.00,3.56,9
0.00,0.00,500.00,2.20,8
1447.08,0.00,500.00,0.84,8
0.00,0.00,500.00,5.77,8
0.00,0.00,500.00,4.41,7
0.00,0.00,500.00,3.05,7
0.00,0.00,500.00,1.69,7
1872.85,0.00,500.00,0.33,6
1899.83,0.00,500.00,5.25,6
0.00,0.00,500.00,3.89,6
1121.31,0.00,500.00,2.53,5
1107.22,0.00,500.00,1.17,5
1103.09,0.00,500.00,6.10,5
1107.04,0.00,500.00,4.74,4
0.00,0.00,500.00,3.38,4
2419.24,0.00,500.00,2.02,4
2116.67,0.00,500.00,0.66,3
2096.56,0.00,500.00,5.58,3
2101.20,0.00,500.00,4.22,3
0.00,0.00,500.00,2.86,2
0.00,0.00,500.00,1.50,2
0.00,0.00,500.00,0.14,2
0.00,0.00,600.00,0.00,9
3368.21,0.00,600.00,4.92,9
0.00,0.00,600.00,3.56,9
0.00,0.00,600.00,2.20,8
1445.36,0.00,600.00,0.84,8
1453.78,0.00,600.00,5.77,8
0.00,0.00,600.00,4.41,7
0.00,0.00,600.00,3.05,7
0.00,0.00,600.00,1.69,7
2077.49,0.00,600.00,0.33,6
2031.44,0.00,600.00,5.25,6
0.00,0.00,600.00,3.89,6
1283.85,0.00,600.00,2.53,5
1263.06,0.00,600.00,1.17,5
1268.90,0.00,600.00,6.10,5
1262.20,0.00,600.00,4.74,4
0.00,0.00,600.00,3.38,4
2428.69,0.00,600.00,2.02,4
2032.99,0.00,600.00,0.66,3
2041.75,0.00,600.00,5.58,3
2032.47,0.00,600.00,4.22,3
0.00,0.00,600.00,2.86,2
0.00,0.00,600.00,1.50,2
0.00,0.00,600.00,0.14,2
0.00,0.00,700.00,0.00,9
3176.80,0.00,700.00,4.92,9
0.00,0.00,700.00,3.56,9
1982.99,0.00,700.00,2.20,8
1968.90,0.00,700.00,0.84,8
1451.03,0.00,700.00,5.77,8
0.00,0.00,700.00,4.41,7
0.00,0.00,700.00,3.05,7
0.00,0.00,700.00,1.69,7
0.00,0.00,700.00,0.33,6
0.00,0.00,700.00,5.25,6
0.00,0.00,700.00,3.89,6
0.00,0.00,700.00,2.53,5
0.00,0.00,700.00,1.17,5
0.00,0.00,700.00,6.10,5
0.00,0.00,700.00,4.74,4
2468.21,0.00,700.00,3.38,4
2472.51,0.00,700.00,2.02,4
2003.78,0.00,700.00,0.66,3
1956.01,0.00,700.00,5.58,3
1974.23,0.00,700.00,4.22,3
1984.88,0.00,700.00,2.86,2
0.00,0.00,700.00,1.50,2
0.00,0.00,700.00,0.14,2
0.00,0.00,800.00,0.00,9
3095.19,0.00,800.00,4.92,9
0.00,0.00,800.00,3.56,9
0.00,0.00,800.00,2.20,8
0.00,0.00,800.00,0.84,8
0.00,0.00,800.00,5.77,8
0.00,0.00,800.00,4.41,7
0.00,0.00,800.00,3.05,7
0.00,0.00,800.00,1.69,7
0.00,0.00,800.00,0.33,6
0.00,0.00,800.00,5.25,6
0.00,0.00,800.00,3.89,6
0.00,0.00,800.00,2.53,5
0.00,0.00,800.00,1.17,5
0.00,0.00,800.00,6.10,5
0.00,0.00,800.00,4.74,4
2522.51,0.00,800.00,3.38,4
1923.71,0.00,800.00,2.02,4
1902.41,0.00,800.00,0.66,3
1895.19,0.00,800.00,5.58,3
1911.68,0.00,800.00,4.22,3
1914.60,0.00,800.00,2.86,2
0.00,0.00,800.00,1.50,2
0.00,0.00,800.00,0.14,2
0.00,0.00,800.00,1.57,9
0.00,0.00,800.00,0.21,9
0.00,0.00,800.00,5.13,9
0.00,0.00,800.00,3.77,8
0.00,0.00,800.00,2.41,8
1623.88,0.00,800.00,1.06,8
0.00,0.00,800.00,5.98,7
0.00,0.00,800.00,4.62,7
0.00,0.00,800.00,3.26,7
2546.74,0.00,800.00,1.90,6
1968.38,0.00,800.00,0.54,6
1940.38,0.00,800.00,5.46,6
1963.40,0.00,800.00,4.10,5
0.00,0.00,800.00,2.74,5
0.00,0.00,800.00,1.38,5
0.00,0.00,800.00,0.02,4
0.00,0.00,800.00,4.95,4
1695.02,0.00,800.00,3.59,4
1685.40,0.00,800.00,2.23,3
3046.74,0.00,800.00,0.87,3
0.00,0.00,800.00,5.79,3
0.00,0.00,800.00,4.43,2
0.00,0.00,800.00,3.07,2
0.00,0.00,800.00,1.71,2
0.00,-100.00,800.00,1.57,9
0.00,-100.00,800.00,0.21,9
0.00,-100.00,800.00,5.13,9
0.00,-100.00,800.00,3.77,8
1656.53,-100.00,800.00,2.41,8
1626.98,-100.00,800.00,1.06,8
1650.00,-100.00,800.00,5.98,7
0.00,-100.00,800.00,4.62,7
0.00,-100.00,800.00,3.26,7
2712.03,-100.00,800.00,1.90,6
2179.04,-100.00,800.00,0.54,6
2144.50,-100.00,800.00,5.46,6
0.00,-100.00,800.00,4.10,5
0.00,-100.00,800.00,2.74,5
0.00,-100.00,800.00,1.38,5
0.00,-100.00,800.00,0.02,4
0.00,-100.00,800.00,4.95,4
1721.48,-100.00,800.00,3.59,4
2993.30,-100.00,800.00,2.23,3
3011.51,-100.00,800.00,0.87,3
0.00,-100.00,800.00,5.79,3
0.00,-100.00,800.00,4.43,2
0.00,-100.00,800.00,3.07,2
0.00,-100.00,800.00,1.71,2
0.00,-200.00,800.00,1.57,9
0.00,-200.00,800.00,0.21,9
0.00,-200.00,800.00,5.13,9
0.00,-200.00,800.00,3.77,8
1675.77,-200.00,800.00,2.41,8
1656.36,-200.00,800.00,1.06,8
0.00,-200.00,800.00,5.98,7
0.00,-200.00,800.00,4.62,7
0.00,-200.00,800.00,3.26,7
2859.45,-200.00,800.00,1.90,6
2867.01,-200.00,800.00,0.54,6
2330.24,-200.00,800.00,5.46,6
0.00,-200.00,800.00,4.10,5
0.00,-200.00,800.00,2.74,5
0.00,-200.00,800.00,1.38,5
0.00,-200.00,800.00,0.02,4
0.00,-200.00,800.00,4.95,4
1750.86,-200.00,800.00,3.59,4
2991.58,-200.00,800.00,2.23,3
0.00,-200.00,800.00,0.87,3
0.00,-200.00,800.00,5.79,3
0.00,-200.00,800.00,4.43,2
0.00,-200.00,800.00,3.07,2
0.00,-200.00,800.00,1.71,2
0.00,-300.00,800.00,1.57,9
0.00,-300.00,800.00,0.21,9
0.00,-300.00,800.00,5.13,9
1913.06,-300.00,800.00,3.77,8
1686.60,-300.00,800.00,2.41,8
1646.39,-300.00,800.00,1.06,8
1684.02,-300.00,800.00,5.98,7
1684.19,-300.00,800.00,4.62,7
0.00,-300.00,800.00,3.26,7
0.00,-300.00,800.00,1.90,6
3020.79,-300.00,800.00,0.54,6
2526.80,-300.00,800.00,5.46,6
0.00,-300.00,800.00,4.10,5
0.00,-300.00,800.00,2.74,5
0.00,-300.00,800.00,1.38,5
0.00,-300.00,800.00,0.02,4
0.00,-300.00,800.00,4.95,4
3003.09,-300.00,800.00,3.59,4
2987.97,-300.00,800.00,2.23,3
2997.77,-300.00,800.00,0.87,3
1304.12,-300.00,800.00,5.79,3
0.00,-300.00,800.00,4.43,2
0.00,-300.00,800.00,3.07,2
0.00,-300.00,800.00,1.71,2
0.00,-400.00,800.00,1.57,9
0.00,-400.00,800.00,0.21,9
0.00,-400.00,800.00,5.13,9
1799.83,-400.00,800.00,3.77,8
0.00,-400.00,800.00,2.41,8
1677.49,-400.00,800.00,1.06,8
1694.50,-400.00,800.00,5.98,7
1699.66,-400.00,800.00,4.62,7
0.00,-400.00,800.00,3.26,7
0.00,-400.00,800.00,1.90,6
3182.65,-400.00,800.00,0.54,6
2695.88,-400.00,800.00,5.46,6
0.00,-400.00,800.00,4.10,5
0.00,-400.00,800.00,2.74,5
0.00,-400.00,800.00,1.38,5
0.00,-400.00,800.00,0.02,4
1875.09,-400.00,800.00,4.95,4
0.00,-400.00,800.00,3.59,4
3008.25,-400.00,800.00,2.23,3
1166.84,-400.00,800.00,0.87,3
1164.78,-400.00,800.00,5.79,3
1258.42,-400.00,800.00,4.43,2
0.00,-400.00,800.00,3.07,2
0.00,-400.00,800.00,1.71,2
0.00,-500.00,800.00,1.57,9
0.00,-500.00,800.00,0.21,9
3042.10,-500.00,800.00,5.13,9
0.00,-500.00,800.00,3.77,8
0.00,-500.00,800.00,2.41,8
0.00,-500.00,800.00,1.06,8
0.00,-500.00,800.00,5.98,7
0.00,-500.00,800.00,4.62,7
0.00,-500.00,800.00,3.26,7
0.00,-500.00,800.00,1.90,6
3323.88,-500.00,800.00,0.54,6
2873.20,-500.00,800.00,5.46,6
0.00,-500.00,800.00,4.10,5
0.00,-500.00,800.00,2.74,5
0.00,-500.00,800.00,1.38,5
0.00,-500.00,800.00,0.02,4
0.00,-500.00,800.00,4.95,4
0.00,-500.00,800.00,3.59,4
1080.07,-500.00,800.00,2.23,3
1053.26,-500.00,800.00,0.87,3
860.82,-500.00,800.00,5.79,3
0.00,-500.00,800.00,4.43,2
0.00,-500.00,800.00,3.07,2
0.00,-500.00,800.00,1.71,2
0.00,-600.00,800.00,1.57,9
0.00,-600.00,800.00,0.21,9
2861.51,-600.00,800.00,5.13,9
1611.86,-600.00,800.00,3.77,8
0.00,-600.00,800.00,2.41,8
0.00,-600.00,800.00,1.06,8
0.00,-600.00,800.00,5.98,7
0.00,-600.00,800.00,4.62,7
0.00,-600.00,800.00,3.26,7
0.00,-600.00,800.00,1.90,6
3499.14,-600.00,800.00,0.54,6
3061.34,-600.00,800.00,5.46,6
0.00,-600.00,800.00,4.10,5
0.00,-600.00,800.00,2.74,5
0.00,-600.00,800.00,1.38,5
0.00,-600.00,800.00,0.02,4
0.00,-600.00,800.00,4.95,4
2984.88,-600.00,800.00,3.59,4
1028.35,-600.00,800.00,2.23,3
936.25,-600.00,800.00,0.87,3
858.59,-600.00,800.00,5.79,3
0.00,-600.00,800.00,4.43,2
1228.18,-600.00,800.00,3.07,2
1286.94,-600.00,800.00,1.71,2
0.00,-600.00,800.00,3.14,9
0.00,-600.00,800.00,1.78,9
0.00,-600.00,800.00,0.42,9
3099.14,-600.00,800.00,5.35,8
3042.44,-600.00,800.00,3.99,8
3069.76,-600.00,800.00,2.63,8
3055.33,-600.00,800.00,1.27,7
0.00,-600.00,800.00,6.19,7
0.00,-600.00,800.00,4.83,7
2076.46,-600.00,800.00,3.47,6
3025.77,-600.00,800.00,2.11,6
1062.37,-600.00,800.00,0.75,6
0.00,-600.00,800.00,5.67,5
1072.16,-600.00,800.00,4.31,5
0.00,-600.00,800.00,2.95,5
1019.93,-600.00,800.00,1.59,4
1111.86,-600.00,800.00,0.23,4
0.00,-600.00,800.00,5.16,4
2891.58,-600.00,800.00,3.80,3
2857.22,-600.00,800.00,2.44,3
1591.41,-600.00,800.00,1.08,3
0.00,-600.00,800.00,6.00,2
0.00,-600.00,800.00,4.64,2
0.00,-600.00,800.00,3.28,2
0.00,-600.00,700.00,3.14,9
0.00,-600.00,700.00,1.78,9
0.00,-600.00,700.00,0.42,9
3038.83,-600.00,700.00,5.35,8
3031.10,-600.00,700.00,3.99,8
3001.89,-600.00,700.00,2.63,8
0.00,-600.00,700.00,1.27,7
0.00,-600.00,700.00,6.19,7
0.00,-600.00,700.00,4.83,7
0.00,-600.00,700.00,3.47,6
0.00,-600.00,700.00,2.11,6
3210.14,-600.00,700.00,0.75,6
0.00,-600.00,700.00,5.67,5
0.00,-600.00,700.00,4.31,5
0.00,-600.00,700.00,2.95,5
1064.78,-600.00,700.00,1.59,4
0.00,-600.00,700.00,0.23,4
0.00,-600.00,700.00,5.16,4
2795.53,-600.00,700.00,3.80,3
2793.13,-600.00,700.00,2.44,3
1456.53,-600.00,700.00,1.08,3
0.00,-600.00,700.00,6.00,2
0.00,-600.00,700.00,4.64,2
0.00,-600.00,700.00,3.28,2
0.00,-600.00,600.00,3.14,9
0.00,-600.00,600.00,1.78,9
0.00,-600.00,600.00,0.42,9
2973.71,-600.00,600.00,5.35,8
2959.28,-600.00,600.00,3.99,8
3086.08,-600.00,600.00,2.63,8
3104.64,-600.00,600.00,1.27,7
0.00,-600.00,600.00,6.19,7
