1,0.000000
1,0.000000
1,0.000000
1,0.000000
1,0.000000
1,0.000000
1,0.000000
1,0.000000
1,0.000000
1,0.000000
1,0.000000
1,0.000000
1,0.000000
1,0.000000
1,0.000000
1,0.000000
1,0.000000
1,0.000000
1,0.000000
1,0.000000
1,0.000000
1,0.000000
1,0.000000
1,0.000000
1,0.000000
1,0.720000
1,0.770000
1,1.610000
1,0.490000
1,0.840000
1,0.550000
1,0.470000
1,2.110000
1,0.510000
1,0.480000
1,0.460000
1,0.410000
1,0.610000
1,-1.000000
1,0.040000
1,0.580000
1,1.610000
1,1.600000
1,1.510000
1,2.100000
1,2.110000
1,2.340000
1,2.130000
1,1.140000
1,1.140000
1,1.210000
1,0.070000
1,-1.000000
1,0.040000
1,0.070000
1,0.050000
1,0.030000
1,1.180000
1,0.700000
1,2.100000
1,1.150000
1,0.870000
1,0.070000
1,0.070000
1,0.070000
1,0.080000
1,0.070000
1,0.080000
1,0.080000
1,0.070000
1,0.080000
1,0.080000
1,0.080000
1,0.080000
1,0.070000
1,0.080000
1,0.080000
1,0.080000
1,0.080000
1,0.080000
1,0.080000
1,0.080000
1,0.080000
1,0.080000
1,0.090000
1,0.080000
1,0.080000
1,2.110000
1,2.090000
1,2.100000
1,2.120000
1,1.060000
1,0.790000
1,2.090000
1,0.100000
1,2.090000
1,2.100000
1,1.530000
1,1.680000
1,2.090000
1,2.080000
1,2.100000
1,0.150000
1,2.090000
1,2.100000
1,2.080000
1,2.110000
1,2.080000
1,2.090000
1,2.100000
1,2.100000
1,2.080000
1,2.360000
1,2.110000
1,2.120000
1,2.090000
1,2.090000
1,2.080000
1,0.070000
1,0.070000
1,0.070000
1,0.070000
1,0.070000
1,0.060000
1,0.070000
1,0.070000
1,0.070000
1,0.070000
1,0.070000
1,0.070000
1,0.070000
1,0.070000
1,0.070000
1,0.070000
1,0.070000
1,0.070000
1,0.070000
1,0.070000
1,0.070000
1,0.060000
1,0.060000
1,0.070000
1,0.070000
1,0.070000
1,0.070000
1,0.070000
1,0.070000
1,0.070000
1,0.070000
1,0.070000
1,0.070000
1,0.070000
1,0.070000
1,0.070000
1,0.070000
1,0.070000
1,0.070000
1,0.070000
1,0.070000
1,0.070000
1,0.070000
1,0.070000
1,0.070000
1,0.070000
1,0.060000
1,0.070000
1,0.070000
1,0.070000
1,0.070000
1,0.070000
1,0.070000
1,0.070000
1,0.070000
1,0.070000
1,0.070000
1,0.070000
1,0.070000
1,0.070000
1,0.070000
1,0.060000
1,0.070000
1,0.070000
1,0.070000
1,0.070000
1,0.070000
1,0.070000
1,0.070000
1,0.060000
1,0.070000
1,0.070000
1,0.070000
1,0.070000
1,0.050000
1,0.070000
1,0.070000
1,0.070000
1,0.140000
1,0.140000
1,0.140000
1,0.130000
1,0.140000
1,0.140000
1,0.140000
1,0.130000
1,0.140000
1,0.140000
1,0.140000
1,0.130000
1,0.140000
1,0.140000
1,0.140000
1,0.130000
1,0.140000
1,0.140000
1,0.140000
1,0.140000
1,0.140000
1,0.140000
1,0.090000
1,0.090000
1,0.090000
1,0.090000
1,0.090000
1,0.090000
1,0.090000
1,2.220000
1,-1.000000
1,0.040000
1,0.850000
1,2.220000
1,0.900000
1,0.910000
1,0.930000
1,0.920000
1,0.920000
1,0.900000
1,0.860000
1,0.880000
1,1.200000
1,0.910000
1,0.870000
1,0.860000
1,0.970000
1,0.960000
1,1.020000
1,2.220000
1,0.930000
1,0.970000
1,-1.000000
1,0.050000
1,-1.000000
1,0.050000
1,0.960000
1,0.270000
1,0.880000
1,0.160000
1,0.150000
1,0.150000
1,0.150000
1,0.150000
1,0.150000
1,0.150000
1,0.160000
1,0.160000
1,0.150000
1,0.150000
1,0.150000
1,0.150000
1,0.160000
1,0.150000
1,0.150000
1,124.449997
1,12.000000
